Repo,Scope,Pattern_raw_name,Canonical_codes,How_implemented,Notable,Source_links
eugeniughelbur/obsidian-second-brain,pattern-donor,raw/ immutable source material vs wiki/ derived knowledge,"CM-17, CM-08","Vault separates raw/ (immutable ingested source material, dated) from wiki/ (entities/concepts/projects/daily/logs/reviews/tasks/decisions — derived, rewritable). Reconcile compares raw/ dates against wiki/ publication dates to establish authority/freshness; raw is the citation substrate, wiki is the living distillation.",,https://raw.githubusercontent.com/eugeniughelbur/obsidian-second-brain/main/README.md | https://raw.githubusercontent.com/eugeniughelbur/obsidian-second-brain/main/commands/obsidian-reconcile.md
garrytan/gbrain,pattern-donor,CLAUDE.md as orientation+dispatcher with a load-on-demand 'Reference map',"CM-01, CM-02, CM-05, CM-25","Root CLAUDE.md deliberately stays small ('orientation, not the implementation spec'): it holds North Star, the two organizational axes, cross-cutting invariants, and a 'Reference map (load on demand)' table that maps 'When you're working on X' -> 'Read first <doc>' (e.g. retrieval work -> docs/architecture/RETRIEVAL.md; per-file detail -> docs/architecture/KEY_FILES.md). The per-file index was deliberately moved OUT to keep CLAUDE.md loadable every session; a CI guard (scripts/check-key-files-current-state.sh, a CLAUDE.md size cap) fails the build if it bloats. Explicit Tier-1(root)/Tier-2(index)/Tier-3(detail) split, mirrored in the skill layer (thin RESOLVER.md router + fat SKILL.md on demand).",★,https://raw.githubusercontent.com/garrytan/gbrain/master/CLAUDE.md
garrytan/gbrain,pattern-donor,"Markdown brain repo as system-of-record, synced into Postgres/PGLite (two engines, one contract)","CM-14, CM-28","git-versioned markdown files (people/, companies/, deals/, concepts/, ideas/, projects/, yc/) are the human-curated source of truth; `gbrain sync` ingests them into a DB. Pluggable engine via src/core/engine-factory.ts dynamically imports 'pglite' (embedded Postgres-on-WASM, zero-config default) or 'postgres' (Supabase + pgvector). gbrain.yml splits db_tracked dirs (git-versioned, hand-edited) from db_only dirs (bulk machine-generated media/transcripts, auto-gitignored, restorable from DB via `gbrain export --restore-only`). The 90 shared ops in src/core/operations.ts generate BOTH the CLI and the MCP server from one contract.",★,https://raw.githubusercontent.com/garrytan/gbrain/master/gbrain.yml | https://raw.githubusercontent.com/garrytan/gbrain/master/CLAUDE.md | https://raw.githubusercontent.com/garrytan/gbrain/master/src/schema.sql
garrytan/gbrain,pattern-donor,Self-wiring typed-edge knowledge graph (links table) + graph-query traversal,CM-13,"Postgres `links` table stores typed directed edges (link_type: attended/works_at/invested_in/founded/advises/mentions/source) between page IDs, plus provenance (link_source open kebab tag, origin_page_id, origin_field, resolution_type qualified/unqualified). Edges are extracted with ZERO LLM calls: an auto-link post-hook on every put_page parses [Name](people/slug) refs and infers relationship type; `gbrain extract links` backfills. Agents query via `gbrain graph-query <slug> --type <link_type> --depth N --direction in|out|both` (e.g. 'who works at Acme' = works_at --direction in). 'mentions' edges are excluded from backlink-count for ranking but count toward graph traversal. v0.42.34 'relationalRetrieval' adds a 4th recall arm that resolves a seed entity and walks the typed-edge graph into RRF.",★,https://raw.githubusercontent.com/garrytan/gbrain/master/src/schema.sql | https://raw.githubusercontent.com/garrytan/gbrain/master/skills/query/SKILL.md | https://raw.githubusercontent.com/garrytan/gbrain/master/CLAUDE.md
garrytan/gbrain,pattern-donor,"Hybrid retrieval: pgvector HNSW + TSVECTOR FTS + RRF + source-tier boost, with named cost modes","CM-14, CM-13","content_chunks table carries embedding vector(1536) (HNSW cosine index), plus search_vector TSVECTOR (GIN) for BM25-style keyword, plus multimodal embedding_image/embedding_multimodal vector(1024) partial HNSW. `search` = keyword-only (fast, free); `query` = hybrid (vector+keyword+expansion). Reciprocal-rank fusion + small backlink boost. THREE named search modes (conservative/balanced/tokenmax) in src/core/search/mode.ts bundle the cost levers (tokenBudget, LLM multi-query expansion, searchLimit, relationalRetrieval) behind one config key; resolution chain = per-call SearchOpts -> per-key config -> MODE_BUNDLES[mode] -> balanced fallback. A semantic query_cache is keyed by a knobs_hash (folds mode knobs + embedding column/provider) so a tokenmax write can't be served to a conservative read.",★,https://raw.githubusercontent.com/garrytan/gbrain/master/src/schema.sql | https://raw.githubusercontent.com/garrytan/gbrain/master/skills/conventions/search-modes.md | https://raw.githubusercontent.com/garrytan/gbrain/master/CLAUDE.md
garrytan/gbrain,pattern-donor,Synthesis-returns-the-answer query skill with citation propagation + explicit gap flags,CM-17,"skills/query/SKILL.md guarantees every answer is grounded in brain content, every claim cites a page slug ('According to [Source: people/jane-doe, compiled truth]'), and gaps are stated explicitly ('the brain doesn't have information on X') rather than hallucinated. Enforces a source-precedence ladder (user direct statements > compiled_truth > timeline entries > external) and surfaces conflicts with both citations. Token-budget aware: read search chunks first, only load full page when needed.",★,https://raw.githubusercontent.com/garrytan/gbrain/master/skills/query/SKILL.md | https://raw.githubusercontent.com/garrytan/gbrain/master/skills/conventions/quality.md
garrytan/gbrain,pattern-donor,Provenance & citations as an enforced page invariant (Iron Law) + compiled_truth/timeline split,"CM-17, CM-12","skills/conventions/quality.md makes inline [Source: ...] citations MANDATORY per fact with typed citation formats (User / Meeting / email / Web / X / Synthesis). pages table separates compiled_truth (synthesized, cited assessment) from timeline (raw dated evidence). 'Back-Linking Iron Law': every mention of an entity with a page MUST create a reverse back-link ('an unlinked mention is a broken brain'), enforced by signal-detector on write and audited by the maintain skill. A Notability Gate blocks low-value page creation.",,https://raw.githubusercontent.com/garrytan/gbrain/master/skills/conventions/quality.md | https://raw.githubusercontent.com/garrytan/gbrain/master/skills/signal-detector/SKILL.md
garrytan/gbrain,pattern-donor,Living LLM-maintained wiki + autonomous 'dream cycle' consolidation,"CM-12, CM-16, CM-27","`gbrain dream` runs an 8-phase nightly cycle: lint -> backlinks -> sync -> synthesize -> extract -> patterns -> embed -> orphans. SYNTHESIZE reads yesterday's transcripts, runs a cheap Haiku 'significance' verdict (cached in dream_verdicts) to skip routine sessions, then fans out one Sonnet subagent per worth-processing transcript to write reflections/originals/people-timeline pages, reverse-rendering DB->markdown on disk. PATTERNS reads recent reflections (lookback_days default 30) and emits pattern pages when >= min_evidence (default 3) reflections support a theme. Idempotent (transcripts keyed by file_path+content_hash), privacy-filtered (exclude_patterns default medical/therapy as word-boundary regex), and spend-capped (cooldown_hours default 12).",★,https://raw.githubusercontent.com/garrytan/gbrain/master/skills/maintain/SKILL.md
garrytan/gbrain,pattern-donor,Memory tiering with per-prefix recency decay + orthogonal salience axis,CM-15,"skills/conventions/salience-and-recency.md exposes two orthogonal query knobs: salience ('mattering' — boosts pages by emotional_weight + active takes, no time component) and recency ('age' — boosts recent effective_date with PER-PREFIX decay: concepts/originals/writing are evergreen, daily/media/chat decay aggressively; tunable halflifeDays+coefficient in gbrain.yml or GBRAIN_RECENCY_DECAY). pages table carries effective_date, effective_date_source sentinel, salience_score, salience_touched_at. Auto-detected from query text by an English regex heuristic ('current state -> on, canonical truth -> off'); --explain shows whether 'caller' or 'auto_heuristic' fired.",★,https://raw.githubusercontent.com/garrytan/gbrain/master/skills/conventions/salience-and-recency.md | https://raw.githubusercontent.com/garrytan/gbrain/master/src/schema.sql
garrytan/gbrain,pattern-donor,Bi-temporal-ish provenance: effective_date vs created/updated_at + cache-generation clock,CM-18,"pages distinguish effective_date (event/valid time, with effective_date_source provenance sentinel: event_date|date|published|filename|fallback) from created_at/updated_at (ingest time) and links_extracted_at (derivation time). A page_generation_clock + monotonic page_generations JSONB gates query_cache invalidation so read-time mutations don't blow the whole cache. Timeline entries are independently dated DATE rows. Not full Graphiti-style valid/invalid intervals, but the valid-time vs ingest-time separation is explicit.",,https://raw.githubusercontent.com/garrytan/gbrain/master/src/schema.sql
garrytan/gbrain,pattern-donor,Tiered-enrichment entity CRM (people/companies as intelligence dossiers),CM-26,"skills/enrich/SKILL.md creates person/company pages with compiled-truth State + dated timeline + bidirectional back-links, scaling effort by notability into Tier 1 (full) / Tier 2 (medium) / Tier 3 (minimal). Philosophy: 'read like an intelligence dossier, not a LinkedIn scrape' — capture beliefs, what they're building, trajectory, not just facts. Frontmatter declares writes_to: people/ companies/. Brain-first lookup chain (search -> query -> get_page -> external APIs only if brain empty) prevents redundant external enrichment.",,https://raw.githubusercontent.com/garrytan/gbrain/master/skills/enrich/SKILL.md | https://raw.githubusercontent.com/garrytan/gbrain/master/skills/conventions/brain-first.md
garrytan/gbrain,pattern-donor,Brain vs Source: two-axis tenancy with 6-tier resolution,"CM-04, CM-25","Knowledge is addressed on two orthogonal axes: Brain = WHICH DATABASE (host brain + mountable team-published brains, each own DB + access policy, via gbrain mounts add / --brain / GBRAIN_BRAIN_ID / .gbrain-mount dotfile) and Source = WHICH REPO INSIDE THE DB (wiki/gstack/essays; slugs scope per source via --source / GBRAIN_SOURCE / .gbrain-source). Both follow the same 6-tier resolution precedence. Slugs are unique on (source_id, slug) not globally; every read routes through sourceScopeOpts so a missed thread can't leak cross-source.",,https://raw.githubusercontent.com/garrytan/gbrain/master/CLAUDE.md | https://raw.githubusercontent.com/garrytan/gbrain/master/src/schema.sql
garrytan/gbrain,pattern-donor,Trust boundary as fail-closed context invariant (remote/untrusted vs local CLI),CM-22,"OperationContext.remote is a REQUIRED type field: ctx.remote===false (trusted local CLI from src/cli.ts) vs ctx.remote!==false (untrusted agent/MCP from src/mcp/server.ts). Anything not strictly false is treated as remote. Security-sensitive ops (file_upload, shell-job submission, subagent submission) tighten on remote. PROTECTED_JOB_NAMES means MCP/agents can OBSERVE jobs but cannot SUBMIT shell/subagent jobs (operator/autopilot submits). The dream synthesizer runs with an explicit allowed_slug_prefixes allow-list (sourced from _brain-filing-rules.json) so even on prompt-injection it can't write outside sanctioned dirs.",★,https://raw.githubusercontent.com/garrytan/gbrain/master/CLAUDE.md | https://raw.githubusercontent.com/garrytan/gbrain/master/skills/minion-orchestrator/SKILL.md | https://raw.githubusercontent.com/garrytan/gbrain/master/skills/maintain/SKILL.md
